#OTU ID	description	SRR23216666	SRR23216663	SRR23216665	SRR23216664	SRR23216662	SRR23216667	ERR1474249	ERR1474250	ERR1474244	ERR1474248	ERR1474235	ERR1474237	ERR1474238	ERR1474246	ERR1474251	ERR1474247	ERR1474236	ERR1474240	ERR1474239
PWY-5913	TCA cycle VI (obligate autotrophs)	21346.632001825685	11242.46084980799	11087.746458284775	20000.000322102187	16164.805216570252	15418.57708587594	2774.4918619284667	4182.2109796712	7135.604874652961	16369.773529129216	17763.942256233844	5225.044840482583	6096.388518052651	9920.31204533562	8851.600862372565	28283.329628996267	19050.198890108444	3520.137391445984	3994.148161948175
PWY-5918	superpathay of heme biosynthesis from glutamate	17417.943794288334	5845.848581455184	7089.212311626992	11411.812701008725	9111.041911283715	13571.55112813191	917.0594262506112	3623.377940962712	6124.106792305547	6497.8606306745205	5959.062050840826	4011.8456425031454	2809.390547311014	9171.754225705805	5771.356018370595	17250.582515624723	16804.03271158308	2480.995657365868	2966.036980452646
PWY-5920	superpathway of heme biosynthesis from glycine	8773.866921628638	4460.8544740779325	4810.537369628816	9174.637560358273	6273.734647575887	6006.490711408688	592.6370839314023	2167.499572377926	3964.120215553016	4497.513958162488	2723.173725136896	2401.2686273191507	1060.5036808197417	7242.229804106268	3855.433360922327	23951.520764496297	12337.220544242364	785.8271719544992	2344.310331662265
PWY-5940	streptomycin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3396324631692735	0.832773298464423	0.0	0.0	0.0	0.0	2.7782660302459705	0.0	0.3647907677530697	10.743151644430965	0.0	0.6077384870471199
PWY-5941	glycogen degradation II (eukaryotic)	25.16659972408226	92.94529202510306	326.64321716107503	135.1304706457551	285.24393152529376	82.86168801021506	48.58383997268697	786.4003427448253	3532.8738474030206	1196.635056955561	2.245737163117831	79.14843335554662	6.955300594221145	451.9886782303094	385.554644134467	7914.391075953919	1047.571356318055	14.14875429661778	112.94348556040867
PWY-5971	palmitate biosynthesis II (bacteria and plants)	15153.343289781222	4810.941700916541	4256.35968219288	11018.502970968984	10982.833316980805	16758.13454597688	1854.625976781903	5510.650254801147	4816.359266899077	24899.94644349154	14562.30172290672	6558.5891194855885	8584.67415856323	7355.160666928594	12414.524817047975	7837.668838185905	19815.945476802084	5668.409899487858	4438.338440460311
PWY-5973	cis-vaccenate biosynthesis	34693.74067072521	13890.1565885698	17952.060256162404	23577.05506131284	23254.228900077505	23523.236243823925	4122.447979723655	6643.592785535871	10992.636080605214	27023.82872681167	26318.70695758415	7794.30290508307	13425.718378686695	11997.394089030991	15072.455612201891	38613.03164557116	30080.35142034178	13227.81524817092	6283.472486893268
PWY-5989	stearate biosynthesis II (bacteria and plants)	28174.06456316857	4002.8185388289935	14600.345431603122	12586.27178736535	16809.54593297493	18426.4359286623	1526.245286873856	6000.242630351918	5507.140523060994	27246.25180376202	13002.511726311512	5998.14300223836	7474.055701654361	8827.654934775568	11248.260692408372	19283.3885457952	22626.009504818765	5623.449125400534	4247.385086419689
PWY-6071	superpathway of phenylethylamine degradation	2846.5169990288214	133.9947362444831	290.4863282021903	91.3650284897364	358.4949105849025	734.468966709136	151.1612408634104	747.9523041282413	1116.4410689134131	697.2611377184651	60.403391394629885	790.9603590576592	63.12811330549313	1855.7913288637192	758.485584501327	1116.097287853541	3145.831021054547	173.61454733679344	812.3076014219203
PWY-6107	chlorosalicylate degradation	373.4134264262932	87.02217889895556	50.526245272948266	53.566929141813446	204.02352585649865	316.38447796687603	18.11211100138867	85.90317168125073	164.79965909181325	18.46983992838428	1.5128370151390975	32.06372684216223	3.195326571814576	2318.514814246739	128.9023587605327	129.92852960243764	1318.633947179287	0.6190656148043339	309.022969029544
PWY-6113	superpathway of mycolate biosynthesis	357.9780063852092	0.0	59.91610313828609	0.0	65.93497191287521	342.218283204289	0.0	3.564670753423006	2.7139145444680546	33.83983802731746	1583.6474448492058	0.0054772669079101	115.0051182321209	4.751065541187258	123.99473421363378	5.964629272289932	73.52754518943279	20.022027212565465	6.564314371433459
PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	24826.232976291245	11957.953204844242	14735.435063570423	21227.98252211929	18342.869839728824	23420.89364505609	3820.507647567927	4976.443810948168	10122.589850696091	23247.779901973143	21955.037972301358	6713.173680061226	11389.440920005454	12235.013498314756	11544.279027008644	34647.91024882238	23512.909202944556	11452.460304929791	5803.791133154658
PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	24252.52574487258	11909.212212567152	14585.768489640475	20405.681160268185	18474.093107067263	23271.22509739151	3671.365217649207	4806.019932076623	10251.048240229456	22612.89554158832	21083.719401384227	6438.008616157061	11123.357058970696	12551.00356187554	11010.919371520717	35715.616940957865	23131.028145008568	11213.63857705914	5663.829837462075
PWY-6123	inosine-5'-phosphate biosynthesis I	22253.6691170958	10881.764159481145	12822.854893918578	19466.158187836747	16290.424285740037	19807.057623778583	3313.3334805163067	4224.381409349075	8498.56890508429	22130.848232014352	20890.095889508302	5770.498875106638	11308.9710062483	10524.706442421992	10940.051719690911	26479.77549286793	20242.98555554479	11617.414953275967	5011.684254938163
PWY-6125	superpathway of guanosine nucleotides de novo biosynthesis II	23511.72281177483	10116.828766119135	12133.803163594455	17485.877930331284	16088.574141783023	19631.147510215105	2707.156398078804	4666.466645533092	9116.65091152956	18867.97952879501	18485.08676396696	5891.54129102252	9660.675943419155	12692.8693947246	11378.059491634436	30983.600871192182	23128.22297605775	9901.87854871479	4853.693692708294
PWY-6126	superpathway of adenosine nucleotides de novo biosynthesis II	24970.5930429703	11075.632577457249	13129.995143287972	19716.99072973597	17086.47590759447	20588.88090383334	3744.7004631943096	5169.172937180257	9879.476777706112	25485.40695620938	22602.58944404929	6363.9122155164105	14022.781292310316	13110.73848739529	12877.699392220076	32122.280554258086	23932.789443397403	13904.63623599419	5245.6875307112
PWY-6141	archaetidylserine and archaetidylethanolamine biosynthesis	18.7562130487078	0.0	0.0	0.0	0.0	4.968014199411642	0.0	2.842142447000615e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.694315282057165e-07
PWY-6142	gluconeogenesis II (Methanobacterium thermoautotrophicum)	29.711766473450485	0.0	0.8988332660164104	0.0	0.9722962081677928	78.3559733264042	0.0	7.797507301644641	8.68161811077491	0.030432127169502	0.0	0.0931474775890488	1.689193464166657	29.924479704281712	1.31803306319498	22.30362109401948	339.81168182953803	0.2938257300506799	0.1039754513777577
PWY-6143	CMP-pseudaminate biosynthesis	1.5777669381083187e-05	5.434274255915318	0.8850680298699469	8.516696031775657	4.429264753835004	3.2987453792550046e-06	0.0	1.6280253914800868	5.361110069894199	0.0450986763863171	0.5655189367509986	1.573859224768394	0.0252620861061552	47.27983323913411	1.9444074321945488	15.739428982410343	51.12244143290022	0.1187155272315144	7.466803746590426
PWY-6145	superpathway of sialic acids and CMP-sialic acids biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.638588478358354e-07	0.2805986547851378	2.173641267008521	0.0682775507857178	0.0028451494813197	0.0008759560334941	1.4720486752799091	0.0438698727330213	3.100280141617887	0.0638351395368282	0.0195827644326517	9.928906586000174e-07
PWY-6146	Methanobacterium thermoautotrophicum biosynthetic metabolism	44.71399210879374	0.0	0.0	0.0	0.0	23.88862674999155	0.0	1.5428772133946031e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.005471185986475e-06
PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	20751.22049061641	9804.540655969924	11720.599061409555	19544.6615522995	14802.825974283924	18685.13096535167	2363.876190944382	4424.2311274168815	8531.324654002572	17251.952854611118	15424.197341421794	5355.746334829614	10250.213060110187	10110.8261709956	9523.8912874648	28604.660891432894	21508.9650789116	10962.433137779795	4653.338982593594
PWY-6148	tetrahydromethanopterin biosynthesis	41.09101387218563	0.0	0.3735147006862704	0.0	0.4021782672069343	11.78792037213881	0.0	0.0517883584099873	0.0194415145333999	37.741483446020816	1.1838600958058303	0.6847623655578539	0.7047788585370258	543.2685626063587	0.8428750701378793	30.046542827156618	44.44062502620773	0.3579107599348256	0.0397064343095078
PWY-6151	S-adenosyl-L-methionine cycle I	16561.800648120265	4343.480270654903	8895.828536136305	15533.222421860715	10964.35655075021	15591.739240777712	2418.573328567621	3860.8041435078144	5648.022565685325	12844.930989125234	10997.32202426515	4900.92252244401	9239.252070033492	5714.784778502036	7777.173073174768	13907.46001376366	11241.901992911868	6911.714925010862	3654.202232383406
PWY-6163	chorismate biosynthesis from 3-dehydroquinate	23466.860332983717	10534.438958072167	13371.499657066885	20870.25064959096	16614.16114383946	20005.076277147706	3152.940685008868	4506.346412406929	9061.182396153285	20157.872466034783	19351.69625860773	5854.335496902761	11605.438486920682	11346.329585864543	9592.288596751629	27544.08679464097	20593.142526056203	11623.630747784347	5221.106173741387
PWY-6165	chorismate biosynthesis II (archaea)	0.0	8.917816510565908	29.456518487099444	15.251999926549637	86.06719874124863	0.0	9.431395268224277	33.58489310251457	29.34726442189953	1297.8546321391502	1438.4469228549606	38.68217038491101	1106.062515169016	62.85198459776233	376.6416836203761	14.754517155488154	327.6422289299716	900.5810950183334	77.57564561394733
PWY-6167	flavin biosynthesis II (archaea)	49.84345687529412	0.0	0.2717856453087154	0.0	0.2927037480283321	15.038990942338977	0.0	0.0156836126058832	0.009556596086108	0.0091389789649553	0.0	0.0	0.5129624483361003	2749.975562348818	0.3962665533909243	46.55938109747635	75.32196474492278	0.0884114113429961	0.0289032338272538
PWY-6174	mevalonate pathway II (archaea)	45.57706805821761	0.0	22.85574578237869	31.38098171609293	81.04818929051775	13.185451650442054	0.0	28.76875726036142	9.516005808348575	0.3364194764090304	0.0092959462083785	24.924387364578443	0.7469233235468562	2121.815106704444	0.5939243284818797	43.825334396212654	161.53661956009938	0.1333779864539388	0.042903259278243
PWY-6182	superpathway of salicylate degradation	2847.577269512222	878.7970312713728	647.6930756588226	1109.525504061604	907.418626792068	1509.03383713706	116.33973628347732	631.8176095296717	1070.1862859792002	46.661630232462585	10.141308429800764	1195.8680682367794	53.59810363273464	2917.4988831146093	1082.7881693280438	5164.539483229173	3747.2514072185977	49.21066991083443	852.0279495882136
PWY-6185	4-methylcatechol degradation (ortho cleavage)	1965.8926942503497	80.08310549575323	384.41476792417006	48.45846455238926	248.306962373258	558.059881214266	96.56456532767425	599.7806763600507	649.0826414525808	61.13774733456265	66.43343472855496	1205.315642300611	41.18305901285298	1034.5375706928523	1038.4145131818204	5046.623638421881	2069.6134929817185	75.77014012644169	827.4043468272507
PWY-621	sucrose degradation III (sucrose invertase)	5790.88925974317	4316.250119293208	4057.561119392423	5795.319055812781	6115.7360754511465	9659.237767431896	3114.9031218752984	2636.692469003375	5978.707651980341	16075.42672641099	14720.55562072853	4402.558930309917	12769.361886091863	3187.0189571664814	8243.95759111969	5388.582768893235	8633.744330006391	12070.78047503946	3269.4786151029843
PWY-6210	2-aminophenol degradation	4808.878541909689	627.6924144445354	987.703891668889	697.2363246842408	1159.369723448945	979.5629660821464	7.288697531760383	172.1665008742017	202.2232703356012	0.0150617531097013	3.0398568770793544	71.46242768595458	0.9600169422951612	859.941230920652	21.553164381258046	1543.4768129029069	3232.276149728799	0.1436259391973151	46.18201842006816
PWY-622	starch biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002156037032646	0.0	0.0	0.0	0.0	0.0	8.365311737988035	0.0	0.0	107.66077959263473	0.0	0.0002802492794397
PWY-6263	superpathway of menaquinol-8 biosynthesis II	309.9378534861486	218.87963977663847	717.7887369707985	59.93318271464849	624.1991654872497	560.1054205121875	184.65658405565208	475.7448295208609	270.5766482155772	283.214822816234	896.7807024288538	556.576639823975	23.008105821390625	1077.4602026154591	72.23578697889516	3856.6462945916014	4437.442109503486	9.301127524153507	413.8820984463765
PWY-6269	adenosylcobalamin salvage from cobinamide II	5715.180831070016	6270.200712551328	6650.251041055319	14847.124237824735	6292.848917248516	9124.499505508438	2449.9164456884337	2651.4232863815582	6183.847717594062	14178.29147605904	15388.357509573709	3091.662289022093	9517.991035885832	3967.200250789366	7050.821967117556	22685.417437769323	8282.770946066936	10114.471562219396	3048.4698073163368
PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis	24252.52574487258	11909.212212567152	14585.768489640475	20405.681160268185	18474.093107067263	23271.22509739151	3671.365217649207	4806.019932076623	10251.048240229456	22612.89554158832	21083.719401384227	6438.008616157061	11123.357058970696	12551.00356187554	11010.919371520717	35715.616940957865	23131.028145008568	11213.63857705914	5663.829837462075
PWY-6281	L-selenocysteine biosynthesis II (archaea and eukaryotes)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0483450308776002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3626758298936e-05
PWY-6282	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	27506.960655418447	3943.2622799290048	14454.606889605764	12041.187453738316	16369.141670093935	17473.46274726141	1500.5919096810992	5758.044539889779	5456.865636741492	26825.221789513	12684.436305220355	5974.383103562514	7605.779136547852	8346.01479480766	10940.622612717056	18878.21987290002	21894.54115305373	5556.173484978604	4106.7461058023255
PWY-6284	superpathway of unsaturated fatty acids biosynthesis (E. coli)	100.81999494870696	0.0	16.69869262835941	0.0	17.98196366738287	94.32488782023827	0.0	0.9640057883011474	0.7340119201622233	9.157124004352015	465.3365843605754	0.0014803433196584	31.41276960586241	1.2850201938275214	33.752620761164856	1.6145769243415204	19.95160776686416	5.43210889026068	1.7761891729576975
PWY-6285	superpathway of fatty acids biosynthesis (E. coli)	207.45603246731	0.0	34.53342572305057	0.0	37.59561281224318	196.2471553483703	0.0	2.02385588267618	1.540902673261402	19.21852786755856	934.352089848396	0.003108720089332	65.65196691140414	2.6976129865918046	70.66120940505229	3.388010647222096	41.81734788821453	11.387253264544192	3.727944742411926
PWY-6317	galactose degradation I (Leloir pathway)	11892.005598601158	8212.805155883661	10849.701649848414	10795.965338093058	11638.33553024618	13853.303963711222	3099.523311409077	2944.794254586633	5764.264648794244	16031.710108359344	13989.847407764732	3650.5256146451065	11917.572866958337	5657.8382250567	9016.995900342086	7589.320180018346	13864.408109963715	12760.228206393933	3741.2814223041546
PWY-6338	superpathway of vanillin and vanillate degradation	3784.748263894154	285.49198171352367	807.0471271848121	410.8330025280527	717.3871481057355	896.1818861506032	0.1877558752820059	667.743733511296	349.55574541748075	4.186770972514012	511.5454030844372	207.1925374142288	0.0431398081039728	1344.8732783732928	1487.8272541016115	9214.446246603144	2901.103142131835	9.27530166721142	171.119273112527
PWY-6339	syringate degradation	5502.757594986363	445.32395729270166	1284.7098406796365	7201.454300141558	1501.6368547048914	1990.571964276812	54.871789380742726	1115.2835038500905	654.8748498109456	24.035914289043145	941.2820456554712	437.3131464159604	117.41673058961575	2554.5029678875235	2702.8186826702854	10209.980954226752	4761.55291886086	121.6393565923776	408.19206832915575
PWY-6349	CDP-archaeol biosynthesis	19.549309350549628	0.0	0.3333326682301946	0.0	1.7578943980849333	5.432048298517462	0.0	0.1166900377008714	0.0132018500600591	0.0126258534828413	0.0	0.4474043391040982	0.6836823753396012	1285.2316721720215	0.523613618689288	30.18105441454927	121.52420210457292	0.1122569841513174	0.1124353691356493
PWY-6350	archaetidylinositol biosynthesis	18.279954924423727	0.0	0.4088637925932937	0.0	2.1071052813234203	5.256283290411164	0.0	0.1452873309469502	0.0164732597078149	0.0129569009877269	0.0	0.5505114949008038	0.7060802953326278	1227.6137994428543	0.5415753577481527	24.26166920529443	108.15752442683932	0.1168946716307585	0.0870869111790225
PWY-6353	purine nucleotides degradation II (aerobic)	20252.610835463343	8583.553051310384	8823.150881323212	17219.34800697363	12476.620453836256	14121.65756389157	2580.201294373222	4553.0578694485885	8703.264643872275	17160.068198891306	11084.332924979411	5172.726642372408	10099.106479848146	10316.149404399095	9728.793782765057	19855.54070161164	20761.17101148573	7491.016140596701	4420.928215543053
PWY-6383	mono-trans, poly-cis decaprenyl phosphate biosynthesis	3188.453858789519	1447.4421311930691	1819.1789423696075	2598.755001153156	3002.5957235650667	6989.84546993397	64.64387705792254	780.9767558282964	4830.022083103437	8.456114337789993	4.0643647573034825	401.0865749020718	39.465099186962	5565.4966775578405	487.7469759743444	5189.979856499759	6006.905791528595	3.9181516424305456	1287.9448039299143
PWY-6385	peptidoglycan biosynthesis III (mycobacteria)	21986.14451772472	11397.843156634965	13112.467399100877	20163.97816799617	16493.745880010294	20371.717902690685	3140.126941884241	4434.408313442257	9047.648434885576	21130.384433353334	18948.238755668688	5786.922426016937	12134.910555401748	10504.986190742642	11774.657538557807	26993.052471003022	20257.33485764777	12395.050076255851	5252.437236446638
PWY-6386	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	22153.216395746596	11512.911481345884	13368.36787940119	20350.66256969439	16710.287009096828	20644.914003232425	3176.838150038051	4501.619687963076	9223.170835114435	21239.461265017617	19135.34210619149	5827.477834053817	12526.275182522037	10476.623762239124	11683.96379532962	27414.066979643423	20382.235586809387	13203.31870360246	5324.581387250524
PWY-6387	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	22234.682784525092	11628.956888744253	13289.896751313176	20445.96266638373	16858.567744524134	20623.77735959712	3183.808530260099	4521.254480485074	9243.087436449492	21666.352608444875	19202.5767774748	5878.690681601504	12570.116062351275	10547.25562120122	11999.795285526972	27307.270916090965	21130.062771692734	12830.385680240255	5332.596188058549
PWY-6396	superpathway of 2,3-butanediol biosynthesis	4022.420706189351	800.2071646344084	3198.4013690988054	2558.806669493957	2924.6320198127546	3978.092072247025	416.53264208985024	1143.0902558699756	1940.195553316064	3094.7699708100845	942.7405186566424	1768.9061787843946	697.844464189715	3197.8915884215758	2870.5420134412548	10793.50524397686	3059.5918352556014	492.95733213722673	998.518947532102
PWY-6397	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	482.8288827912139	121.13123517737412	29.83562210390528	118.43200955943097	0.3516301822380689	2879.268170949332	25.602253799109384	128.52458548921547	9.37615387849448	0.0004786528791914	0.0	17.411444569778453	9.344209207908808	586.3960575440177	4.830213862295788	39.89668243206809	392.8159794573103	0.0044855557679486	149.29216689416944
PWY-6404	superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	0.0	0.0	0.2469565554122423	0.0	0.2309444669832257	0.0	6.370947131644888	200.7358236589569	5.879537960573197	0.0016058563250814	0.0	0.0	13.38086543704874	1267.1009386234325	0.3542672969973395	20.059170192508304	633.5137928250846	0.0151236789169357	289.4575939983766
PWY-6467	Kdo transfer to lipid IVA III (Chlamydia)	18902.45046241679	6007.419838501454	8968.013277541413	12415.0573468007	13019.39059544363	11517.604326491812	1705.1556817159312	2741.887594038254	2272.11152845157	9049.005210074802	12445.52070229984	3537.3913806804867	1827.5641787588363	5265.076376792886	5611.307739894677	9315.050530952536	12088.227796562542	1653.5686235539702	2179.769491816824
PWY-6470	peptidoglycan biosynthesis V (&beta;-lactam resistance)	1290.6572854209226	178.52531247167147	270.0446732860232	545.0641399856933	680.6419295312767	3385.865419891313	364.79755119459577	328.1935987581618	1687.514508567861	2499.9626404457376	1070.0997107292264	2259.886054628195	1150.6829491268677	974.4535737891312	3284.9845893576567	215.45608635515936	1813.8303367157655	609.4118621874362	1236.6635798165444
PWY-6471	peptidoglycan biosynthesis IV (Enterococcus faecium)	3248.170829044914	4086.4710326620057	3433.2332027510342	6857.576136709213	5725.305584354953	7005.876475376425	1322.3248110147265	767.2434096663789	3231.8419454741697	6395.906366334756	3912.1909886149415	3385.280578411799	4274.656310247919	7540.364914258603	7501.520464097653	1459.2325807831369	8566.713613732036	1602.3842022970066	3170.7732534402608
PWY-6478	GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	548.46368600253	538.6705951487268	694.5629644417462	558.4400539992942	808.7543362957297	955.5259529220478	536.1626102894288	339.8183268169146	363.8295379507615	2144.429611117924	1996.143477113009	526.9263339795937	952.5440758982188	546.733076001988	565.3093120055083	2597.142962973325	3113.834226091726	1569.2150799559608	574.2215566318292
PWY-6486	D-galacturonate degradation II	0.1272094563576908	0.2279952849101297	1.3975989643044229	0.0316357954944425	1.600423972512449	0.2757431553578556	0.0	1.3221058743302287	0.0665528679912004	0.0	0.0126544019989158	9.67165624646511e-05	2.9776689974170765e-05	0.6545975240228021	0.1062722132438163	6.482676106146865	1.407307874891787	0.0	0.076118647474826
PWY-6505	L-tryptophan degradation XII (Geobacillus)	6301.826057781988	1043.6147986807832	1487.6527118668814	1430.6191450322383	1730.198396168308	1619.264115292798	16.45973632010719	355.77193251969305	396.07019550061983	37.908728950920526	7.330495687418577	169.6415260430573	2.171104108124656	1420.0216369499626	219.7237798735397	2435.8924846197424	4933.675496615734	0.400531243329676	107.17796443262192
PWY-6507	4-deoxy-L-threo-hex-4-enopyranuronate degradation	6474.708650260256	5114.135738184638	6611.389680170839	7105.362136579821	6786.223345970468	7611.600774749945	2652.942833947189	1878.188889684029	2569.8231411896754	11573.128399389983	14579.939332789014	2281.6389629177897	8648.184567687927	2907.60155634078	5142.819752661143	14938.16752799737	8621.44521738305	10700.315063532533	2412.0744373914345
PWY-6519	8-amino-7-oxononanoate biosynthesis I	22657.870347900272	4812.383469655297	10666.698599534007	12141.242528296209	12715.24460266051	14557.985224166565	1819.3842112626248	3911.33920470832	2778.363276068176	18518.16278149569	13804.154124736482	4883.593064083492	6916.175456457211	5520.402927030496	8939.64582021866	18741.6066285865	16888.447389482215	6855.83614762956	3615.834113641213
PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis III	4815.780151061134	3405.36537820161	5335.275961676569	5404.975189448506	3628.435747874671	10385.716068021482	1017.2411806632084	1407.3956390377764	6318.847617991405	7098.062558581671	8848.09104045567	2081.777485102468	5546.960324478991	6750.274051130782	3167.1583902132634	6714.128210679845	5284.078304697708	2726.798222161216	1611.0487400480667
PWY-6562	norspermidine biosynthesis	3436.212228606784	403.4058933939772	540.0705336389498	348.4886617075203	484.8648523859196	2324.265095895975	402.6678877411182	573.3707425791423	511.6202775903184	170.5005172963915	134.5840046454981	1603.9456268124222	712.9501807988225	2598.8146593326715	1004.1486231301076	1587.3768499998996	3521.575867180767	735.5394691831733	1272.8980499089423
PWY-6565	superpathway of polyamine biosynthesis III	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238493116969178	0.0	0.00786521445817	0.0329483671066788	0.0	0.0
PWY-6572	chondroitin sulfate degradation I (bacterial)	300.172388964948	148.50984366486253	231.95599234959695	136.5513401992107	391.3919578503808	1593.2873771882778	1322.6627245171346	423.70520403187385	329.3730118252101	5761.03447375121	6491.152867371608	609.5981132837004	2263.671737769925	163.8344957965024	1505.0717073256656	93.19458687311707	1183.9802145243991	3927.71164908438	1000.7740719033344
PWY-6581	spirilloxanthin and 2,2'-diketo-spirilloxanthin biosynthesis	162.98843753639295	12.42897541781139	115.59665688570544	1.5606707437895715	38.73264685688092	30.366216691267343	0.0	5.1998022485413467e-05	2.0172319601185693	0.0	0.0	26.322786158388656	0.0042012933479038	714.6748257046997	0.0	78.00734600367107	235.3298660252841	0.0	13.515436239569077
PWY-6588	pyruvate fermentation to acetone	5600.588649792104	5909.450751448366	10301.417016950636	9851.435863243856	7047.155550811602	7382.185695102171	456.9093052570594	1288.461416577827	1518.973272766239	16239.22606452782	9162.87146465905	1810.7682041630587	15413.280274118526	1259.9030018634228	4383.40392648991	3979.637252964603	4397.278129867894	17439.65023719338	2643.149824747643
PWY-6590	superpathway of Clostridium acetobutylicum acidogenic fermentation	5557.122892505977	4988.406526154468	5190.973112450978	6383.553390574747	4884.131162434761	6416.540815923174	1558.9653729391905	1601.9702028033655	4286.274531767203	12769.239409750162	11006.325196657195	1993.271845255534	5468.981924969619	1602.403759583062	7237.825299267657	5550.134988190214	7242.665684645337	4686.708601123866	2340.3182330950435
PWY-6608	guanosine nucleotides degradation III	21365.472866699827	7249.135387345915	7092.602950792274	17023.845581844496	10639.132125854108	11560.178344916572	2429.79185649195	4550.388034016207	12467.277291162329	16323.5517237747	16829.581981387873	4919.870861308418	8836.051015947267	10194.015342850276	9041.145575582754	19156.311992981628	23320.907269364307	6487.814982617061	4077.583908662908
PWY-6609	adenine and adenosine salvage III	14594.029057023328	11198.41780542638	13391.93675397684	16988.912174733578	14596.963171963636	20400.189965713333	3268.10744559043	3268.0135498826626	8736.11377334842	24491.38230611332	18853.665085791607	5180.9876617756	18033.039737971565	8628.137956639584	10195.487993627195	12655.449116184682	17570.92614137597	14482.76811002313	4882.335919659103
PWY-6612	superpathway of tetrahydrofolate biosynthesis	20180.07853916937	10395.242005591905	11889.936539802204	19397.3404820488	15040.199541527008	19629.57206213057	2478.7140301132104	4398.023841521584	8342.322505712507	18415.64536790491	16368.488455457718	5361.654577001223	10265.774919231968	9751.865002951696	10644.442581817066	27655.85923268848	19714.261568066195	10083.236991605938	4594.468402354173
PWY-6628	superpathway of L-phenylalanine biosynthesis	21731.48453242145	7542.213141848507	11641.088119883432	16006.612483063238	13677.011809119009	17134.360328907314	1926.6056082545972	4119.5588236710055	6976.987855154309	14571.951014150109	10172.320447801543	5315.993143728019	10306.446455606689	9337.783520880785	8634.330605564746	23835.171879336063	16966.58861638952	10451.830237820166	4429.909124271845
PWY-6629	superpathway of L-tryptophan biosynthesis	1.5178494009803634	13.47502994406199	44.37496388337187	24.232614951498235	184.14923185563717	0.309736021739708	647.7289724481655	83.46446830606568	80.94974518490498	3192.3234357817005	4522.784562027551	376.4772969406136	2399.365010561656	95.28825062883983	3938.796907675492	25.538795478397542	760.7906209011447	2820.9801944266706	280.60515943376663
PWY-6630	superpathway of L-tyrosine biosynthesis	21638.016871587653	7478.069963432174	11474.70429884151	15821.879280240832	13556.106336743314	16944.758782407884	1912.0444572139	4054.6008861008777	6984.020659848228	14221.211339844587	10111.939894666411	5003.762129087148	9776.075060042163	9091.068268135698	8462.550505912375	24130.62528295939	16586.313310646077	9236.288592118475	4254.493667036745
PWY-6641	superpathway of sulfolactate degradation	638.6491032586948	200.45866251804983	72.8065368734469	179.31376090106778	200.26112361598845	73.73877506662056	42.21161423298826	363.7628592572168	762.741698172157	14.28294354705258	542.0274440890787	146.83157270040027	40.04579964677969	589.341379080732	489.2062934845829	1083.7314889472357	723.7339326746987	13.639829033287072	134.9172633283897
PWY-6654	phosphopantothenate biosynthesis III	30.07386646413732	0.0	0.2303606597236011	0.0	0.248046637084403	28.1058051301732	0.6290742197104426	0.013287909686261	1.1082729461885128	0.0077434877768366	0.3130818565385018	0.5341794557774395	0.4540927798619567	1847.59852154596	0.3357876299584485	25.978861118591848	41.24000894608394	1.0170411346208406	1.9084211470790664
PWY-6660	2-heptyl-3-hydroxy-4(1H)-quinolone biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.029192618864377e-06	0.3060850041868423	0.0	0.0	9.683347330066676e-06	2.979523670765342e-06	0.0053565127831326	0.0470994899028931	0.5504913336634394	0.3004765734149406	0.0	8.074653176538567e-06
PWY-6662	superpathway of quinolone and alkylquinolone biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.857660521369098e-06	0.2550790228686934	0.0	0.0	8.069456137537043e-06	2.4829364264807443e-06	0.0044637617425705	0.0392497663522752	0.458758933311278	0.2503992248126402	0.0	6.728877670799205e-06
